DTYPE	DCSTAT	DCBY	MYEAR	STATN	REP_STATN_NAME	PROJ	ORDERER	SHIPC	VISITID	CRUISE_NO	SHARKID_MD5	SDATE	STIME	EDATE	ETIME	LATIT_DM	LONGI_DM	LATIT_DD	LONGI_DD	POSYS	WADEP	WINDIR	WINSP	AIRTEMP	AIRPRES	WEATH	CLOUD	WAVES	ICEOB	SECCHI	QSEC	COMNT_VISIT	SMPNO	MNDEP	MXDEP	SLABO	ACKR_SMP	SMTYP	SMVOL	COMNT_SAMP	PARAM	VALUE	MUNIT	QFLAG	CALC_BY_DATA_CENTRE	METOA	METDC	REFSK	COMNT_VAR	UNCERT	METCU	LMQNT	DETLI	RANA	ALABO	ACKR_ANA	ANADATE	WATER_CATEGORY	WATER_DISTRICT	SEA_AREA_NAME	SEA_AREA_CODE	WATER_TYPE_AREA	SEA_BASIN	HELCOM-OSPAR_AREA	EEZ	COUNTY_NAME	MUNICIPALITY_NAME	VISS_EU_ID	WLTYP	MSTAT	PURPM	MPROG	RLABO	DATA_CENTRE	INTERNET_ACCESS	DATA_SET_NAME	FILE_NAME
Chlorophyll	Klar	Leverantör	2005	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	35		4273c3e03e166789ed9fc2493763944c	2005-05-26	10:40:00			64 42.50	22 04.00	64.70833	22.06667	DGP	124	20	8			1	1	2	0				1	0	10	Umeå Universitet		HOS			Chlorophyll-a	2.17	ug/l					HC-C-C4							Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2005	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	27		3a21423bb9fc98fccca09c62c31dcfc6	2005-05-23	20:50:00			62 39.20	18 57.11	62.65333	18.95183	DGP	196	18	3			1	2	1	0				1	0	10	Umeå Universitet		HOS			Chlorophyll-a	1.62	ug/l					HC-C-C4							Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2005	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	23		6827593541536a03fbb11ddd51410aa7	2005-04-20	7:50:00			64 42.53	22 03.93	64.70883	22.06550	DGP	120	35	5			0	0	2	5				1	0	10	Umeå Universitet		HOS			Chlorophyll-a	0.57	ug/l					HC-C-C4							Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2005	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	21		4ece92d325ed9ebcfb6e98d54fea4f31	2005-04-19	8:15:00			62 39.16	18 57.11	62.65267	18.95183	DGP	196	2	11			1	1	4	0				1	0	10	Umeå Universitet		HOS			Chlorophyll-a	4.67	ug/l					HC-C-C4							Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2005	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	16		0e314ea0c3e0937d0150479671b545a8	2005-03-21	18:20:00			62 39.11	18 57.40	62.65183	18.95667	DGP	196	14	1			2	8	1	2				1	0	10	Umeå Universitet		HOS			Chlorophyll-a	0.57	ug/l					HC-C-C4							Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2005	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	13		239aa0d6a6b4d1052eadd1f3d58ab1d6	2005-02-17	16:15:00			62 39.12	18 57.27	62.65200	18.95450	DGP	196	22	3			2	8	3	0				1	0	10	Umeå Universitet		HOS			Chlorophyll-a	0.19	ug/l					HC-C-C4							Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2004	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	300		73aa914a663962c0503201dfe0c51127	2004-11-04	11:25:00			64 42.45	22 04.01	64.70750	22.06683	DGP	125	23	8			2	7	4	0				1	0	10	Umeå Universitet		HOS			Chlorophyll-a	0.98	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2004	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	294		3d87c17961ce1f7099de78baff2e218f	2004-11-02	8:20:00			62 39.17	18 57.22	62.65283	18.95367	DGP	195	26	7			1	3	3	0				1	0	10	Umeå Universitet		HOS			Chlorophyll-a	2.14	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2004	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	286		e16fbc9b17a68270ee6ad899066f8f30	2004-09-08	22:10:00			64 42.44	22 03.99	64.70733	22.06650	DGP	124	32	4			1	1	2	0				1	0	10	Umeå Universitet		HOS			Chlorophyll-a	1.36	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2004	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	283		a9e8850f5db470b8c55176592452daab	2004-09-07	8:30:00			62 39.13	18 57.03	62.65217	18.95050	DGP	195	28	9			1	6	3	0				1	0	10	Umeå Universitet		HOS			Chlorophyll-a	1.87	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2004	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	281		fd079f0c4bb9d92b391ef235a65bcc35	2004-07-29	10:55:00			64 42.49	22 03.98	64.70817	22.06633	DGP	122	36	7			0	0	3	0				1	0	10	Umeå Universitet		HOS			Chlorophyll-a	1.57	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2004	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	274		325ffc5264e89d48a31b7a4e9482d05d	2004-07-26	19:35:00			62 39.17	18 57.15	62.65283	18.95250	DGP	194	18	1			2	8	1	0				1	0	10	Umeå Universitet		HOS			Chlorophyll-a	1.43	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2004	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	227		a43b4137207dc8770b6405f8c6466aa9	2004-06-11	10:10:00			62 39.15	18 57.11	62.65250	18.95183	DGP	195	12	4			5	8	2	0				1	0	10	Umeå Universitet		HOS			Chlorophyll-a	1.15	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2004	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	188		5fcd65926bfe5b0474524f5d2638f4e8	2004-06-08	8:50:00			64 42.50	22 04.07	64.70833	22.06783	DGP	122	33	3			1	1	2	0				1	0	10	Umeå Universitet		HOS			Chlorophyll-a	1.69	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2004	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	150		4caf844464c24abde64609ce7a687b87	2004-05-20	7:50:00			64 42.51	22 03.99	64.70850	22.06650	DGP	123	28	4			1	3	1	0				1	0	10	Umeå Universitet		HOS			Chlorophyll-a	1.6	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2004	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	125		64150fcf40daeeba5ae5e92ce2cf0dc8	2004-05-19	2:30:00			62 39.17	18 57.15	62.65283	18.95250	DGP	195	27	4			1	5	1	0				1	0	10	Umeå Universitet		HOS			Chlorophyll-a	1.83	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2004	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	41		5bb867c1cb8791e7296ec302d3fae381	2004-04-20	12:20:00			64 42.50	22 04.00	64.70833	22.06667	DGP	121	6	4			1	2	2	0				1	0	10	Umeå Universitet		HOS			Chlorophyll-a	0.32	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2004	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	40		57de85595ce53b76da43d16871faefac	2004-04-19	18:10:00			62 39.17	18 57.14	62.65283	18.95233	DGP	194	7	3			1	2	1	0				1	0	10	Umeå Universitet		HOS			Chlorophyll-a	11.79	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2004	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	15		67fcb4e189a23cbf49c36b6b1e144120	2004-02-09	22:05:00			62 39.17	18 57.32	62.65283	18.95533	DGP	196	24	1			1	6	1	1				1	0	10	Umeå Universitet		HOS			Chlorophyll-a	0.25	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2003	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	148		194acfa6d1c9fef534b78bfe58b99b00	2003-12-03	13:40:00			62 39.17	18 57.14	62.65283	18.95233	DGP	199												1	0	10	Umeå Universitet		HOS			Chlorophyll-a	1.24	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2003	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	145		e3c564d1f90f73c0eaeed7192049a3c3	2003-12-02	7:00:00			64 42.50	22 04.00	64.70833	22.06667	DGP	122												1	0	10	Umeå Universitet		HOS			Chlorophyll-a	0.24	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2003	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	109		63f6d9f74fda082e80c724d3b7b7ac65	2003-11-06	8:45:00			64 42.50	22 04.00	64.70833	22.06667	DGP	121												1	0	10	Umeå Universitet		HOS			Chlorophyll-a	0.7	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2003	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	64		e546eb4128681dc741fc7c18cbcb69d2	2003-11-03	20:30:00			62 39.17	18 57.14	62.65283	18.95233	DGP	200												1	0	10	Umeå Universitet		HOS			Chlorophyll-a	1.11	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2003	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket	77K4	62		5d0f49ee4d409bd7c127650e6d9abbf9	2003-09-11	11:45:00			64 42.50	22 04.00	64.70833	22.06667	DGP	128												1	0	10	Umeå Universitet		HOS			Chlorophyll-a	1.8	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2003	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket	77K4	55		9b8e2cb329951b0773e173043cfbe876	2003-09-09	7:00:00			62 39.17	18 57.14	62.65283	18.95233	DGP	205												1	0	10	Umeå Universitet		HOS			Chlorophyll-a	1.65	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2003	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	53		18dac3d0a63dde6184ede7fc06f29825	2003-08-14	11:05:00			64 42.50	22 04.00	64.70833	22.06667	DGP	125												1	0	10	Umeå Universitet		HOS			Chlorophyll-a	1.3	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2003	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	46		ec7c867563a2b8567853bf498ac42d41	2003-08-12	7:05:00			62 39.17	18 57.14	62.65283	18.95233	DGP	200												1	0	10	Umeå Universitet		HOS			Chlorophyll-a	0.9	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2003	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	43		aaf15985013688de6ad63a929984299e	2003-07-30	13:52:00			62 39.17	18 57.14	62.65283	18.95233	DGP	201												1	0	10	Umeå Universitet		HOS			Chlorophyll-a	1.16	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2003	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	40		689f51cd1be3dd27ede2b42365b99b0a	2003-07-29	16:20:00			64 42.50	22 04.00	64.70833	22.06667	DGP	125												1	0	10	Umeå Universitet		HOS			Chlorophyll-a	1.49	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2003	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	38		d127c3790a1662b2f6df8aecc8bdfc07	2003-07-03	11:05:00			64 42.50	22 04.00	64.70833	22.06667	DGP	117												1	0	10	Umeå Universitet		HOS			Chlorophyll-a	2.25	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2003	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	32		42f87837ad8b36acb95c991894035287	2003-07-01	8:05:00			62 39.17	18 57.14	62.65283	18.95233	DGP	194												1	0	10	Umeå Universitet		HOS			Chlorophyll-a	0.81	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2003	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	30		0fc44dd3fd8c601039aa508853ccc355	2003-06-04	12:42:00			64 42.50	22 04.00	64.70833	22.06667	DGP	120												1	0	10	Umeå Universitet		HOS			Chlorophyll-a	1.15	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2003	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	27		fb0c5a57dcbe2e4e75f3a5905385f437	2003-06-03	7:00:00			62 39.17	18 57.14	62.65283	18.95233	DGP	196												1	0	10	Umeå Universitet		HOS			Chlorophyll-a	2.24	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2003	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	24		ba0a64dc5f10593b8dc13d87f73761ac	2003-05-22	13:45:00			64 42.50	22 04.00	64.70833	22.06667	DGP	110												1	0	10	Umeå Universitet		HOS			Chlorophyll-a	0.94	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2003	C3	C3	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	18		dda8d3a5a0cbb120f5982c328fcb71c4	2003-05-20	8:00:00			62 39.17	18 57.14	62.65283	18.95233	DGP	194												1	0	10	Umeå Universitet		HOS			Chlorophyll-a	3.66	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
Chlorophyll	Klar	Leverantör	2003	F9 / A13	A13	NAT Nationell miljöövervakning	Naturvårdsverket	77K5	14		be33c870e7f14c40cb987d099387126f	2003-05-07	19:00:00			64 42.50	22 04.00	64.70833	22.06667	DGP	124												1	0	10	Umeå Universitet		HOS			Chlorophyll-a	0.75	ug/l												Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824	MO	B		NATL, BMP	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_1989_2005_UMSC	SHARK_Chlorophyll_1989_2005_UMSC_version_2019-07-30.zip
