STATN	STNCODE	DEPH	SDATE	DOXY_BTL_bottom
ANHOLT E	KAEX29	59.0	2019-03-18	6.65
ANHOLT E	KAEX29	56.0	2019-04-08	6.01
ANHOLT E	KAEX29	60.0	2019-04-09	5.8
ANHOLT E	KAEX29	63.0	2019-05-12	5.87
ANHOLT E	KAEX29	58.0	2019-05-13	5.9
ANHOLT E	KAEX29	62.0	2019-06-13	5.18
ANHOLT E	KAEX29	61.0	2019-06-14	5.32
ANHOLT E	KAEX29	62.0	2019-07-16	4.29
ANHOLT E	KAEX29	63.0	2019-07-17	4.23
ANHOLT E	KAEX29	62.0	2019-08-19	3.9
ANHOLT E	KAEX29	62.0	2019-08-20	3.89
ANHOLT E	KAEX29	60.0	2019-09-15	3.21
BCS III-10	BPSE11	100.0	1985-01-23	2.94
BCS III-10	BPSE11	91.0	1985-05-31	5.41
BCS III-10	BPSE11	98.0	1985-09-11	3.61
BCS III-10	BPSE11	96.0	1985-11-20	2.81
BCS III-10	BPSE11	90.0	1986-01-23	2.4
BCS III-10	BPSE11	92.0	1986-06-12	2.01
BCS III-10	BPSE11	89.0	1986-09-24	1.13
BCS III-10	BPSE11	99.0	1986-11-12	1.44
BCS III-10	BPSE11	92.0	1987-01-26	7.05
BCS III-10	BPSE11	93.0	1987-05-27	5.53
BCS III-10	BPSE11	80.0	1987-09-23	1.98
BCS III-10	BPSE11	91.0	1987-11-05	3.08
BCS III-10	BPSE11	90.0	1988-01-20	0.8
BCS III-10	BPSE11	88.0	1988-05-29	3.7
BCS III-10	BPSE11	91.0	1988-08-27	1.4
BCS III-10	BPSE11	89.0	1988-11-18	1.56
BCS III-10	BPSE11	90.0	1989-01-25	0.84
BCS III-10	BPSE11	91.0	1989-05-24	1.68
BCS III-10	BPSE11	89.0	1989-08-21	2.59
BCS III-10	BPSE11	88.0	1989-11-17	3.09
BCS III-10	BPSE11	88.0	1990-01-24	1.49
BCS III-10	BPSE11	90.0	1990-05-16	1.88
BCS III-10	BPSE11	90.0	1990-08-23	4.04
BCS III-10	BPSE11	90.0	1990-11-16	2.86
BCS III-10	BPSE11	91.0	1991-01-23	1.85
BCS III-10	BPSE11	91.0	1991-05-23	4.98
BCS III-10	BPSE11	80.0	1991-11-07	4.79
BCS III-10	BPSE11	90.0	1992-01-22	2.36
BCS III-10	BPSE11	91.0	1992-03-25	2.16
BCS III-10	BPSE11	80.0	1992-05-20	7.5
BCS III-10	BPSE11	80.0	1992-08-27	6.61
BCS III-10	BPSE11	80.0	1992-09-30	4.88
BCS III-10	BPSE11	80.0	1992-11-05	5.07
BCS III-10	BPSE11	93.0	1993-03-17	6.74
BCS III-10	BPSE11	91.0	1993-04-21	6.49
BCS III-10	BPSE11	91.0	1993-06-03	5.78
BCS III-10	BPSE11	90.0	1993-07-07	4.75
BCS III-10	BPSE11	80.0	1993-08-23	6.24
BCS III-10	BPSE11	80.0	1993-10-05	3.17
BCS III-10	BPSE11	80.0	1993-11-17	5.96
BCS III-10	BPSE11	85.0	1993-12-14	3.21
BCS III-10	BPSE11	80.0	1994-01-26	3.56
BCS III-10	BPSE11	80.0	1994-02-23	3.04
BCS III-10	BPSE11	80.0	1994-03-07	4.59
BCS III-10	BPSE11	90.0	1994-03-23	2.8
BCS III-10	BPSE11	90.0	1994-04-13	4.19
BCS III-10	BPSE11	90.0	1994-05-27	5.63
BCS III-10	BPSE11	90.0	1994-07-13	3.07
BCS III-10	BPSE11	90.0	1994-08-17	2.87
BCS III-10	BPSE11	80.0	1994-09-28	3.15
BCS III-10	BPSE11	91.0	1994-10-26	2.83
BCS III-10	BPSE11	92.0	1994-11-29	1.29
BCS III-10	BPSE11	92.0	1995-01-25	2.27
BCS III-10	BPSE11	80.0	1995-02-22	2.62
BCS III-10	BPSE11	85.0	1995-03-02	1.59
BCS III-10	BPSE11	80.0	1995-03-21	4.87
BCS III-10	BPSE11	80.0	1995-04-26	3.06
BCS III-10	BPSE11	85.0	1995-05-30	5.44
BCS III-10	BPSE11	80.0	1995-06-28	5.97
BCS III-10	BPSE11	90.0	1995-08-16	2.94
BCS III-10	BPSE11	91.0	1995-09-27	3.06
BCS III-10	BPSE11	89.0	1995-10-16	2.07
BCS III-10	BPSE11	93.0	1995-11-16	2.0
BCS III-10	BPSE11	90.0	1995-12-05	2.43
BCS III-10	BPSE11	85.0	1996-03-05	2.43
BCS III-10	BPSE11	85.0	1996-03-14	2.09
BCS III-10	BPSE11	80.0	1996-04-17	1.85
BCS III-10	BPSE11	85.0	1996-05-21	5.66
BCS III-10	BPSE11	84.0	1996-06-26	2.25
BCS III-10	BPSE11	85.0	1996-07-24	2.84
BCS III-10	BPSE11	80.0	1996-08-28	5.46
BCS III-10	BPSE11	85.0	1996-09-25	4.76
BCS III-10	BPSE11	90.0	1996-10-09	3.19
BCS III-10	BPSE11	80.0	1996-11-06	3.19
BCS III-10	BPSE11	85.0	1996-12-09	2.82
BCS III-10	BPSE11	85.0	1997-01-22	2.44
BCS III-10	BPSE11	80.0	1997-02-20	4.14
BCS III-10	BPSE11	85.0	1997-03-04	2.95
BCS III-10	BPSE11	88.0	1997-03-15	2.38
BCS III-10	BPSE11	80.0	1997-04-16	5.15
BCS III-10	BPSE11	87.0	1997-06-05	2.75
BCS III-10	BPSE11	85.0	1997-07-23	1.56
BCS III-10	BPSE11	88.0	1997-08-28	2.63
BCS III-10	BPSE11	88.0	1997-09-24	2.03
BCS III-10	BPSE11	86.0	1997-10-13	1.91
BCS III-10	BPSE11	85.0	1997-11-13	2.33
BCS III-10	BPSE11	88.0	1997-11-25	1.81
BCS III-10	BPSE11	88.0	1997-12-11	1.77
BCS III-10	BPSE11	88.0	1998-01-21	1.59
BCS III-10	BPSE11	88.0	1998-03-03	1.47
BCS III-10	BPSE11	85.0	1998-03-16	0.67
BCS III-10	BPSE11	87.0	1998-04-21	3.58
BCS III-10	BPSE11	86.0	1998-06-04	1.29
BCS III-10	BPSE11	86.0	1998-06-24	1.17
BCS III-10	BPSE11	85.0	1998-07-22	1.2
BCS III-10	BPSE11	87.0	1998-08-24	1.32
BCS III-10	BPSE11	88.0	1998-09-23	1.49
BCS III-10	BPSE11	88.0	1998-10-19	3.21
BCS III-10	BPSE11	89.0	1998-11-12	0.69
BCS III-10	BPSE11	90.0	1998-11-26	0.88
BCS III-10	BPSE11	80.0	1999-02-25	2.35
BCS III-10	BPSE11	90.0	1999-03-15	1.9
BCS III-10	BPSE11	85.0	1999-03-27	1.18
BCS III-10	BPSE11	85.0	1999-04-21	1.2
BCS III-10	BPSE11	87.0	1999-05-19	1.17
BCS III-10	BPSE11	85.0	1999-06-10	0.72
BCS III-10	BPSE11	89.0	1999-08-04	0.69
BCS III-10	BPSE11	90.0	1999-08-25	0.5
BCS III-10	BPSE11	91.0	1999-09-30	1.22
BCS III-10	BPSE11	89.0	1999-10-25	1.35
BCS III-10	BPSE11	89.0	1999-11-23	1.34
BCS III-10	BPSE11	85.0	1999-12-14	0.12
BCS III-10	BPSE11	89.0	2000-01-19	1.67
BCS III-10	BPSE11	88.0	2000-02-24	1.19
BCS III-10	BPSE11	89.0	2000-03-26	2.01
BCS III-10	BPSE11	90.0	2000-04-27	3.44
BCS III-10	BPSE11	91.0	2000-05-17	2.14
BCS III-10	BPSE11	89.0	2000-06-14	0.33
BCS III-10	BPSE11	89.0	2000-07-12	0.45
BCS III-10	BPSE11	90.0	2000-08-08	3.26
BCS III-10	BPSE11	88.0	2000-10-04	1.5
BCS III-10	BPSE11	89.0	2000-11-08	0.36
BCS III-10	BPSE11	91.0	2000-12-07	1.95
BCS III-10	BPSE11	89.0	2001-01-18	1.11
BCS III-10	BPSE11	91.0	2001-03-01	0.85
BCS III-10	BPSE11	90.0	2001-03-28	2.91
BCS III-10	BPSE11	91.0	2001-04-25	3.08
BCS III-10	BPSE11	88.0	2001-05-15	3.08
BCS III-10	BPSE11	90.0	2001-06-13	0.62
BCS III-10	BPSE11	89.0	2001-07-11	1.38
BCS III-10	BPSE11	89.0	2001-07-31	1.73
BCS III-10	BPSE11	91.0	2001-08-29	3.01
BCS III-10	BPSE11	88.0	2001-10-04	2.72
BCS III-10	BPSE11	89.0	2001-11-15	1.19
BCS III-10	BPSE11	90.0	2001-12-11	0.69
BCS III-10	BPSE11	89.0	2002-01-14	2.61
BCS III-10	BPSE11	90.0	2002-02-21	0.32
BCS III-10	BPSE11	88.0	2002-03-21	1.46
BCS III-10	BPSE11	89.0	2002-04-17	3.25
BCS III-10	BPSE11	89.0	2002-05-15	2.54
BCS III-10	BPSE11	90.0	2002-06-13	4.06
BCS III-10	BPSE11	89.0	2002-07-10	0.51
BCS III-10	BPSE11	89.0	2002-07-31	0.94
BCS III-10	BPSE11	89.0	2002-08-28	2.53
BCS III-10	BPSE11	89.0	2002-09-25	2.43
BCS III-10	BPSE11	89.0	2002-11-14	1.37
BCS III-10	BPSE11	90.0	2002-12-10	1.81
BCS III-10	BPSE11	90.0	2003-01-16	1.69
BCS III-10	BPSE11	88.0	2003-02-20	3.17
BCS III-10	BPSE11	90.0	2003-03-24	3.69
BCS III-10	BPSE11	90.0	2003-04-09	5.05
BCS III-10	BPSE11	92.0	2003-05-07	1.21
BCS III-10	BPSE11	90.0	2003-06-05	3.65
BCS III-10	BPSE11	90.0	2003-07-09	2.09
BCS III-10	BPSE11	89.0	2003-07-30	2.03
BCS III-10	BPSE11	90.0	2003-08-26	3.95
BCS III-10	BPSE11	90.0	2003-09-24	0.73
BCS III-10	BPSE11	90.0	2003-10-20	1.03
BCS III-10	BPSE11	90.0	2003-11-13	1.52
BCS III-10	BPSE11	90.0	2003-12-09	2.63
BCS III-10	BPSE11	91.0	2004-01-16	2.3
BCS III-10	BPSE11	90.0	2004-02-19	1.57
BCS III-10	BPSE11	92.0	2004-03-23	1.61
BCS III-10	BPSE11	89.0	2004-04-21	3.5
BCS III-10	BPSE11	89.0	2004-05-12	1.91
BCS III-10	BPSE11	90.0	2004-06-09	1.18
BCS III-10	BPSE11	89.0	2004-06-30	0.29
BCS III-10	BPSE11	90.0	2004-07-28	1.45
BCS III-10	BPSE11	89.0	2004-08-24	2.57
BCS III-10	BPSE11	89.0	2004-09-22	2.99
BCS III-10	BPSE11	90.0	2004-10-21	0.38
BCS III-10	BPSE11	89.0	2004-11-10	0.62
BCS III-10	BPSE11	89.0	2004-12-07	2.31
BCS III-10	BPSE11	90.0	2005-01-19	0.36
BCS III-10	BPSE11	89.0	2005-02-26	1.88
BCS III-10	BPSE11	90.0	2005-04-06	0.34
BCS III-10	BPSE11	90.0	2005-04-27	1.69
BCS III-10	BPSE11	89.0	2005-05-18	1.25
BCS III-10	BPSE11	91.0	2005-06-15	0.77
BCS III-10	BPSE11	89.0	2005-07-13	0.69
BCS III-10	BPSE11	91.0	2005-08-10	3.42
BCS III-10	BPSE11	91.0	2005-08-31	1.39
BCS III-10	BPSE11	90.0	2005-09-28	0.98
BCS III-10	BPSE11	89.0	2005-10-26	1.74
BCS III-10	BPSE11	91.0	2005-11-16	2.37
BCS III-10	BPSE11	89.0	2005-12-13	1.53
BCS III-10	BPSE11	90.0	2006-01-19	1.4
BCS III-10	BPSE11	89.0	2006-03-02	1.61
BCS III-10	BPSE11	89.0	2006-03-28	0.95
BCS III-10	BPSE11	91.0	2006-04-26	0.8
BCS III-10	BPSE11	90.0	2006-05-21	3.03
BCS III-10	BPSE11	89.0	2006-06-14	1.42
BCS III-10	BPSE11	89.0	2006-07-12	3.82
BCS III-10	BPSE11	89.0	2006-08-09	2.46
BCS III-10	BPSE11	89.0	2006-08-28	1.13
BCS III-10	BPSE11	90.0	2006-09-27	2.47
BCS III-10	BPSE11	89.0	2006-10-17	1.63
BCS III-10	BPSE11	90.0	2006-11-15	0.66
BCS III-10	BPSE11	90.0	2006-12-12	1.1
BCS III-10	BPSE11	91.0	2007-01-17	1.02
BCS III-10	BPSE11	90.0	2007-03-20	0.65
BCS III-10	BPSE11	90.0	2007-04-17	0.65
BCS III-10	BPSE11	91.0	2007-05-23	0.55
BCS III-10	BPSE11	88.0	2007-06-13	1.61
BCS III-10	BPSE11	90.0	2007-07-11	0.45
BCS III-10	BPSE11	90.0	2007-08-08	0.57
BCS III-10	BPSE11	91.0	2007-08-29	1.28
BCS III-10	BPSE11	89.0	2007-10-29	2.92
BCS III-10	BPSE11	89.0	2007-11-15	0.49
BCS III-10	BPSE11	91.0	2007-12-11	0.16
BCS III-10	BPSE11	90.0	2008-01-17	0.14
BCS III-10	BPSE11	95.0	2008-02-21	0.28
BCS III-10	BPSE11	90.0	2008-03-18	0.35
BCS III-10	BPSE11	89.0	2008-04-16	1.45
BCS III-10	BPSE11	90.0	2008-05-14	1.29
BCS III-10	BPSE11	89.0	2008-06-11	1.98
BCS III-10	BPSE11	89.0	2008-07-09	0.85
BCS III-10	BPSE11	91.0	2008-07-30	1.52
BCS III-10	BPSE11	89.0	2008-08-20	1.03
BCS III-10	BPSE11	90.0	2008-09-18	2.3
BCS III-10	BPSE11	89.0	2008-10-07	0.16
BCS III-10	BPSE11	89.0	2008-11-12	0.63
BCS III-10	BPSE11	90.0	2008-12-08	0.35
BCS III-10	BPSE11	91.0	2009-01-14	0.81
BCS III-10	BPSE11	90.0	2009-02-19	2.6
BCS III-10	BPSE11	91.0	2009-03-17	1.49
BCS III-10	BPSE11	89.0	2009-04-16	1.82
BCS III-10	BPSE11	89.0	2009-05-13	1.42
BCS III-10	BPSE11	90.0	2009-06-10	1.8
BCS III-10	BPSE11	89.0	2009-07-01	1.92
BCS III-10	BPSE11	90.0	2009-07-29	0.29
BCS III-10	BPSE11	90.0	2009-08-19	0.59
BCS III-10	BPSE11	89.0	2009-09-17	0.93
BCS III-10	BPSE11	89.0	2009-10-09	0.59
BCS III-10	BPSE11	90.0	2009-11-12	1.82
BCS III-10	BPSE11	89.0	2009-12-08	0.23
BCS III-10	BPSE11	89.0	2010-01-22	0.49
BCS III-10	BPSE11	89.0	2010-02-17	1.16
BCS III-10	BPSE11	89.0	2010-03-16	0.93
BCS III-10	BPSE11	91.0	2010-04-14	2.26
BCS III-10	BPSE11	90.0	2010-05-05	2.22
BCS III-10	BPSE11	90.0	2010-06-02	2.03
BCS III-10	BPSE11	90.0	2010-06-30	0.61
BCS III-10	BPSE11	90.0	2010-07-21	0.51
BCS III-10	BPSE11	90.0	2010-08-18	3.36
BCS III-10	BPSE11	89.0	2010-09-16	1.39
BCS III-10	BPSE11	88.0	2010-10-05	0.51
BCS III-10	BPSE11	89.0	2010-12-05	1.98
BCS III-10	BPSE11	90.0	2011-01-13	0.67
BCS III-10	BPSE11	88.0	2011-03-13	0.37
BCS III-10	BPSE11	89.0	2011-04-11	0.3
BCS III-10	BPSE11	89.0	2011-06-19	0.56
BCS III-10	BPSE11	89.0	2011-07-12	1.17
BCS III-10	BPSE11	91.0	2011-08-03	1.8
BCS III-10	BPSE11	89.0	2011-09-15	1.47
BCS III-10	BPSE11	90.0	2011-10-17	-0.17952
BCS III-10	BPSE11	89.0	2011-11-17	1.49
BCS III-10	BPSE11	90.0	2011-12-07	0.24
BCS III-10	BPSE11	91.0	2012-01-12	-0.44880000000000003
BCS III-10	BPSE11	88.0	2012-03-24	1.78
BCS III-10	BPSE11	87.0	2012-05-12	2.82
BCS III-10	BPSE11	89.0	2012-07-13	2.5
BCS III-10	BPSE11	88.0	2012-12-08	0.79
BCS III-10	BPSE11	89.0	2013-01-31	1.7
BCS III-10	BPSE11	87.0	2013-02-15	1.27
BCS III-10	BPSE11	87.0	2013-03-22	3.61
BCS III-10	BPSE11	88.0	2013-04-08	0.73
BCS III-10	BPSE11	89.0	2013-05-27	0.55
BCS III-10	BPSE11	88.0	2013-06-18	4.62
BCS III-10	BPSE11	86.0	2013-08-22	0.57
BCS III-10	BPSE11	87.0	2013-09-13	1.23
BCS III-10	BPSE11	87.0	2013-10-27	0.92
BCS III-10	BPSE11	88.0	2013-11-09	1.08
BCS III-10	BPSE11	89.0	2014-02-11	2.17
BCS III-10	BPSE11	89.0	2014-03-03	0.32
BCS III-10	BPSE11	89.0	2014-03-23	0.27
BCS III-10	BPSE11	89.0	2014-04-27	2.58
BCS III-10	BPSE11	89.0	2014-06-10	2.84
BCS III-10	BPSE11	89.0	2014-09-03	1.13
BCS III-10	BPSE11	90.0	2014-10-22	2.36
BCS III-10	BPSE11	90.0	2014-11-13	0.74
BCS III-10	BPSE11	90.0	2015-01-14	0.63
BCS III-10	BPSE11	88.0	2015-02-20	2.85
BCS III-10	BPSE11	89.0	2015-03-17	2.44
BCS III-10	BPSE11	89.0	2015-04-21	2.19
BCS III-10	BPSE11	87.0	2015-06-13	0.41
BCS III-10	BPSE11	90.0	2015-07-22	0.94
BCS III-10	BPSE11	89.0	2015-09-02	2.34
BCS III-10	BPSE11	88.0	2015-10-14	0.26
BCS III-10	BPSE11	90.0	2015-11-11	2.07
BCS III-10	BPSE11	89.0	2015-12-09	1.5
BCS III-10	BPSE11	89.0	2016-01-09	1.31
BCS III-10	BPSE11	90.0	2016-02-18	2.77
BCS III-10	BPSE11	89.0	2016-03-17	3.14
BCS III-10	BPSE11	89.0	2016-04-20	3.26
BCS III-10	BPSE11	89.0	2016-05-17	2.16
BCS III-10	BPSE11	89.0	2016-06-15	1.77
BCS III-10	BPSE11	90.0	2016-07-22	1.04
BCS III-10	BPSE11	89.0	2016-08-24	3.14
BCS III-10	BPSE11	89.0	2016-10-12	2.19
BCS III-10	BPSE11	89.0	2016-12-13	1.53
BCS III-10	BPSE11	90.0	2017-01-10	0.98
BCS III-10	BPSE11	89.0	2018-09-03	nan
BCS III-10	BPSE11	89.0	2018-09-04	-1.122
BCS III-10	BPSE11	89.0	2018-10-16	0.1
BCS III-10	BPSE11	90.0	2018-11-10	-0.17952
BCS III-10	BPSE11	90.0	2018-12-06	1.04
BCS III-10	BPSE11	89.0	2019-01-12	0.21
BCS III-10	BPSE11	89.0	2019-02-18	-0.17952
BCS III-10	BPSE11	89.0	2019-03-19	0.87
BCS III-10	BPSE11	89.0	2019-04-06	0.18
BCS III-10	BPSE11	89.0	2019-05-11	0.93
BCS III-10	BPSE11	89.0	2019-06-11	0.5
BCS III-10	BPSE11	90.0	2019-07-14	-0.17952
BCS III-10	BPSE11	90.0	2019-08-18	-0.31416
BCS III-10	BPSE11	89.0	2019-09-17	2.19
BY1	BPSA02	47.0	1985-01-22	6.92
BY1	BPSA02	49.0	1985-05-29	3.67
BY1	BPSA02	46.0	1985-09-10	2.29
BY1	BPSA02	46.0	1985-11-22	6.76
BY1	BPSA02	47.0	1986-05-21	1.89
BY1	BPSA02	47.0	1986-09-23	3.3
BY1	BPSA02	48.0	1987-01-20	8.95
BY1	BPSA02	47.0	1987-05-26	3.82
BY1	BPSA02	47.0	1987-09-22	5.22
BY1	BPSA02	46.0	1987-11-09	5.34
BY1	BPSA02	47.0	1988-01-19	5.98
BY1	BPSA02	47.0	1988-02-24	5.42
BY1	BPSA02	47.0	1988-02-25	6.17
BY1	BPSA02	46.0	1988-05-28	6.33
BY1	BPSA02	47.0	1988-08-26	0.23
BY1	BPSA02	46.0	1988-11-20	6.11
BY1	BPSA02	45.0	1989-01-24	7.49
BY1	BPSA02	46.0	1989-05-23	4.6
BY1	BPSA02	48.0	1989-08-24	3.62
BY1	BPSA02	46.0	1989-11-18	2.98
BY1	BPSA02	47.0	1990-01-23	7.66
BY1	BPSA02	46.0	1990-01-28	7.73
BY1	BPSA02	46.0	1990-05-15	6.31
BY1	BPSA02	48.0	1990-08-22	2.59
BY1	BPSA02	44.0	1990-11-18	4.58
BY1	BPSA02	45.0	1991-01-22	7.36
BY1	BPSA02	46.0	1991-01-29	6.59
BY1	BPSA02	46.0	1991-05-22	5.2
BY1	BPSA02	47.0	1991-11-06	2.77
BY1	BPSA02	46.0	1992-01-21	7.47
BY1	BPSA02	46.0	1992-03-29	7.19
BY1	BPSA02	47.0	1992-06-01	3.87
BY1	BPSA02	46.0	1992-08-31	0.34
BY1	BPSA02	40.0	1992-09-28	0.71
BY1	BPSA02	46.0	1992-11-03	4.01
BY1	BPSA02	47.0	1993-03-03	6.63
BY1	BPSA02	47.0	1993-03-22	8.11
BY1	BPSA02	46.0	1993-04-20	5.44
BY1	BPSA02	47.0	1993-07-06	2.45
BY1	BPSA02	46.0	1993-08-04	2.58
BY1	BPSA02	46.0	1993-08-16	1.48
BY1	BPSA02	45.0	1993-08-26	2.91
BY1	BPSA02	47.0	1993-11-16	4.03
BY1	BPSA02	47.0	1993-12-15	6.98
BY1	BPSA02	48.0	1994-01-25	5.31
BY1	BPSA02	46.0	1994-02-22	5.6
BY1	BPSA02	47.0	1994-03-16	7.78
BY1	BPSA02	47.0	1994-04-12	7.1
BY1	BPSA02	40.0	1994-05-17	5.76
BY1	BPSA02	47.0	1994-07-12	1.85
BY1	BPSA02	40.0	1994-08-01	3.48
BY1	BPSA02	46.0	1994-08-18	0.84
BY1	BPSA02	47.0	1994-09-01	0.21
BY1	BPSA02	46.0	1994-09-27	0.71
BY1	BPSA02	46.0	1994-10-26	3.07
BY1	BPSA02	46.0	1994-12-10	6.1
BY1	BPSA02	47.0	1995-01-24	6.02
BY1	BPSA02	46.0	1995-01-27	5.35
BY1	BPSA02	47.0	1995-02-21	7.6
BY1	BPSA02	47.0	1995-02-28	7.25
BY1	BPSA02	47.0	1995-03-20	6.42
BY1	BPSA02	40.0	1995-04-26	5.65
BY1	BPSA02	47.0	1995-05-29	3.03
BY1	BPSA02	46.0	1995-06-27	5.31
BY1	BPSA02	46.0	1995-08-04	4.12
BY1	BPSA02	47.0	1995-08-24	0.82
BY1	BPSA02	46.0	1995-09-26	0.75
BY1	BPSA02	46.0	1995-10-19	3.62
BY1	BPSA02	46.0	1995-11-15	2.37
BY1	BPSA02	46.0	1995-12-13	7.74
BY1	BPSA02	43.0	1996-03-15	8.35
BY1	BPSA02	40.0	1996-04-16	8.2
BY1	BPSA02	40.0	1996-04-19	8.26
BY1	BPSA02	40.0	1996-05-20	5.52
BY1	BPSA02	44.0	1996-06-26	3.78
BY1	BPSA02	44.0	1996-07-23	5.32
BY1	BPSA02	40.0	1996-09-24	1.32
BY1	BPSA02	45.0	1996-10-09	5.61
BY1	BPSA02	44.0	1996-10-14	5.69
BY1	BPSA02	43.0	1996-11-18	6.39
BY1	BPSA02	44.0	1996-11-26	5.05
BY1	BPSA02	44.0	1996-12-12	7.7
BY1	BPSA02	45.0	1997-02-19	7.87
BY1	BPSA02	44.0	1997-02-25	7.69
BY1	BPSA02	45.0	1997-03-18	6.71
BY1	BPSA02	45.0	1997-04-15	6.81
BY1	BPSA02	40.0	1997-06-04	7.04
BY1	BPSA02	46.0	1997-06-10	4.15
BY1	BPSA02	47.0	1997-07-22	3.75
BY1	BPSA02	43.0	1997-08-12	4.42
BY1	BPSA02	40.0	1997-08-26	2.07
BY1	BPSA02	45.0	1997-09-23	5.14
BY1	BPSA02	45.0	1997-10-16	4.16
BY1	BPSA02	44.0	1997-11-12	2.46
BY1	BPSA02	43.0	1997-11-18	4.36
BY1	BPSA02	44.0	1997-12-15	5.51
BY1	BPSA02	45.0	1998-01-20	6.82
BY1	BPSA02	44.0	1998-02-18	8.03
BY1	BPSA02	45.0	1998-02-24	7.31
BY1	BPSA02	45.0	1998-03-19	6.53
BY1	BPSA02	44.0	1998-04-20	5.05
BY1	BPSA02	45.0	1998-04-23	4.17
BY1	BPSA02	45.0	1998-06-03	4.44
BY1	BPSA02	44.0	1998-06-24	5.72
BY1	BPSA02	40.0	1998-07-21	4.68
BY1	BPSA02	40.0	1998-08-23	3.76
BY1	BPSA02	45.0	1998-09-23	4.76
BY1	BPSA02	43.0	1998-10-22	5.74
BY1	BPSA02	45.0	1998-11-24	4.62
BY1	BPSA02	47.0	1998-12-10	3.96
BY1	BPSA02	45.0	1999-01-19	5.79
BY1	BPSA02	46.0	1999-02-24	7.23
BY1	BPSA02	43.0	1999-03-27	7.34
BY1	BPSA02	45.0	1999-04-21	6.99
BY1	BPSA02	46.0	1999-05-18	4.23
BY1	BPSA02	40.0	1999-06-09	5.64
BY1	BPSA02	46.0	1999-07-07	2.47
BY1	BPSA02	45.0	1999-08-03	2.71
BY1	BPSA02	46.0	1999-08-24	0.76
BY1	BPSA02	45.0	1999-10-28	4.5
BY1	BPSA02	46.0	1999-11-17	4.55
BY1	BPSA02	46.0	1999-12-15	7.16
BY1	BPSA02	45.0	2000-01-18	7.08
BY1	BPSA02	46.0	2000-02-23	7.84
BY1	BPSA02	46.0	2000-03-27	6.85
BY1	BPSA02	46.0	2000-04-26	4.14
BY1	BPSA02	45.0	2000-05-16	5.95
BY1	BPSA02	46.0	2000-07-11	3.48
BY1	BPSA02	46.0	2000-08-08	0.69
BY1	BPSA02	45.0	2000-10-03	2.48
BY1	BPSA02	46.0	2000-11-07	6.11
BY1	BPSA02	45.0	2000-12-06	5.64
BY1	BPSA02	46.0	2001-01-17	6.11
BY1	BPSA02	46.0	2001-03-27	6.13
BY1	BPSA02	45.0	2001-04-25	3.55
BY1	BPSA02	45.0	2001-05-16	2.2
BY1	BPSA02	46.0	2001-06-13	3.96
BY1	BPSA02	45.0	2001-07-10	2.6
BY1	BPSA02	46.0	2001-07-31	1.97
BY1	BPSA02	46.0	2001-08-28	0.96
BY1	BPSA02	44.0	2001-10-03	0.43
BY1	BPSA02	45.0	2001-10-22	4.84
BY1	BPSA02	45.0	2001-11-14	5.82
BY1	BPSA02	46.0	2001-12-12	4.0
BY1	BPSA02	46.0	2002-01-13	5.39
BY1	BPSA02	45.0	2002-02-20	7.43
BY1	BPSA02	46.0	2002-03-22	6.83
BY1	BPSA02	45.0	2002-04-16	6.69
BY1	BPSA02	46.0	2002-05-14	6.09
BY1	BPSA02	46.0	2002-06-11	3.26
BY1	BPSA02	46.0	2002-07-09	4.43
BY1	BPSA02	46.0	2002-07-30	4.98
BY1	BPSA02	47.0	2002-08-27	0.74
BY1	BPSA02	47.0	2002-09-24	1.34
BY1	BPSA02	45.0	2002-11-13	5.14
BY1	BPSA02	46.0	2002-12-10	7.96
BY1	BPSA02	46.0	2003-01-15	7.09
BY1	BPSA02	45.0	2003-01-18	7.6
BY1	BPSA02	45.0	2003-02-18	6.07
BY1	BPSA02	45.0	2003-03-26	7.12
BY1	BPSA02	47.0	2003-04-08	5.33
BY1	BPSA02	45.0	2003-05-06	7.15
BY1	BPSA02	46.0	2003-06-04	2.0
BY1	BPSA02	46.0	2003-07-08	2.31
BY1	BPSA02	46.0	2003-07-29	0.7
BY1	BPSA02	46.0	2003-08-25	2.18
BY1	BPSA02	45.0	2003-09-24	1.12
BY1	BPSA02	45.0	2003-10-23	4.93
BY1	BPSA02	45.0	2003-11-12	6.08
BY1	BPSA02	46.0	2003-12-10	5.4
BY1	BPSA02	46.0	2004-01-14	5.81
BY1	BPSA02	46.0	2004-02-17	7.13
BY1	BPSA02	46.0	2004-03-24	7.58
BY1	BPSA02	45.0	2004-04-20	7.43
BY1	BPSA02	45.0	2004-05-11	5.71
BY1	BPSA02	44.0	2004-06-08	6.08
BY1	BPSA02	46.0	2004-06-29	4.57
BY1	BPSA02	45.0	2004-07-27	1.71
BY1	BPSA02	45.0	2004-08-23	2.09
BY1	BPSA02	42.0	2004-09-21	5.0
BY1	BPSA02	46.0	2004-10-20	3.66
BY1	BPSA02	46.0	2004-11-10	2.81
BY1	BPSA02	45.0	2004-12-08	5.5
BY1	BPSA02	46.0	2005-01-19	7.52
BY1	BPSA02	46.0	2005-02-22	5.94
BY1	BPSA02	45.0	2005-04-06	8.2
BY1	BPSA02	46.0	2005-04-26	6.99
BY1	BPSA02	46.0	2005-05-17	5.71
BY1	BPSA02	46.0	2005-06-14	4.84
BY1	BPSA02	46.0	2005-07-12	1.32
