STATN	STNCODE	DEPH	SDATE	DOXY_BTL_bottom
GALTERÖ	FIBO10	39.0	2017-12-05	5.45
GALTERÖ	FIBO10	37.0	2018-01-09	6.15
GALTERÖ	FIBO10	38.0	2018-02-05	6.73
GALTERÖ	FIBO10	47.0	2018-03-06	6.92
GALTERÖ	FIBO10	36.0	2018-04-03	5.38
GALTERÖ	FIBO10	36.0	2018-05-02	5.13
GALTERÖ	FIBO10	38.0	2018-06-06	5.42
GALTERÖ	FIBO10	35.0	2018-07-02	4.24
GALTERÖ	FIBO10	38.0	2018-08-06	2.84
GALTERÖ	FIBO10	37.0	2018-09-11	4.13
GALTERÖ	FIBO10	39.0	2018-10-02	4.78
GALTERÖ	FIBO10	38.0	2018-11-05	5.8
GALTERÖ	FIBO10	34.0	2018-12-04	5.96
GALTERÖ	FIBO10	32.0	2019-01-08	5.94
GALTERÖ	FIBO10	41.0	2019-02-06	6.32
GALTERÖ	FIBO10	33.0	2019-03-04	6.61
GALTERÖ	FIBO10	37.0	2019-04-08	6.11
GALTERÖ	FIBO10	40.0	2019-05-05	5.73
GALTERÖ	FIBO10	39.0	2019-06-03	4.5
GALTERÖ	FIBO10	37.0	2019-07-01	4.53
INSTÖ RÄNNA	FIBO07	10.0	1986-04-08	8.7
INSTÖ RÄNNA	FIBO07	10.0	1986-05-13	6.7
INSTÖ RÄNNA	FIBO07	10.0	1986-06-03	7.3
INSTÖ RÄNNA	FIBO07	10.0	1986-07-01	6.2
INSTÖ RÄNNA	FIBO07	10.0	1986-08-05	5.6
INSTÖ RÄNNA	FIBO07	10.0	1986-09-02	5.3
INSTÖ RÄNNA	FIBO07	10.0	1986-09-18	4.6
INSTÖ RÄNNA	FIBO07	10.0	1986-10-07	5.4
INSTÖ RÄNNA	FIBO07	10.0	1986-11-04	6.5
INSTÖ RÄNNA	FIBO07	10.0	1987-04-07	7.4
INSTÖ RÄNNA	FIBO07	10.0	1987-05-05	7.4
INSTÖ RÄNNA	FIBO07	10.0	1987-06-02	6.4
INSTÖ RÄNNA	FIBO07	10.0	1987-06-30	6.4
INSTÖ RÄNNA	FIBO07	10.0	1987-08-04	4.7
INSTÖ RÄNNA	FIBO07	10.0	1987-09-02	6.2
INSTÖ RÄNNA	FIBO07	10.0	1987-09-16	4.3
INSTÖ RÄNNA	FIBO07	10.0	1987-10-06	6.4
INSTÖ RÄNNA	FIBO07	10.0	1987-11-03	5.9
INSTÖ RÄNNA	FIBO07	10.0	1987-12-08	5.4
INSTÖ RÄNNA	FIBO07	10.0	1988-01-12	7.3
INSTÖ RÄNNA	FIBO07	10.0	1988-03-01	6.4
INSTÖ RÄNNA	FIBO07	10.0	1988-03-28	8.1
INSTÖ RÄNNA	FIBO07	10.0	1988-04-12	6.7
INSTÖ RÄNNA	FIBO07	10.0	1988-05-02	7.7
INSTÖ RÄNNA	FIBO07	10.0	1988-06-07	5.8
INSTÖ RÄNNA	FIBO07	10.0	1988-07-05	5.6
INSTÖ RÄNNA	FIBO07	10.0	1988-08-02	3.8
INSTÖ RÄNNA	FIBO07	10.0	1988-09-06	4.2
INSTÖ RÄNNA	FIBO07	10.0	1988-10-04	5.9
INSTÖ RÄNNA	FIBO07	10.0	1988-10-12	5.3
INSTÖ RÄNNA	FIBO07	10.0	1988-11-02	5.0
INSTÖ RÄNNA	FIBO07	10.0	1989-02-21	7.0
INSTÖ RÄNNA	FIBO07	10.0	1989-03-07	7.2
INSTÖ RÄNNA	FIBO07	10.0	1989-04-04	8.1
INSTÖ RÄNNA	FIBO07	10.0	1989-05-09	6.5
INSTÖ RÄNNA	FIBO07	10.0	1989-06-06	6.3
INSTÖ RÄNNA	FIBO07	10.0	1989-07-04	4.9
INSTÖ RÄNNA	FIBO07	10.0	1989-08-01	4.9
INSTÖ RÄNNA	FIBO07	10.0	1989-09-05	6.5
INSTÖ RÄNNA	FIBO07	10.0	1989-10-03	5.0
INSTÖ RÄNNA	FIBO07	10.0	1989-11-07	6.3
INSTÖ RÄNNA	FIBO07	13.0	1990-01-09	6.68
INSTÖ RÄNNA	FIBO07	12.0	1990-02-06	6.72
INSTÖ RÄNNA	FIBO07	11.0	1990-03-06	7.06
INSTÖ RÄNNA	FIBO07	12.0	1990-04-03	7.59
INSTÖ RÄNNA	FIBO07	12.0	1990-05-08	7.01
INSTÖ RÄNNA	FIBO07	14.0	1990-06-05	6.16
INSTÖ RÄNNA	FIBO07	11.0	1990-07-03	6.78
INSTÖ RÄNNA	FIBO07	14.0	1990-08-07	3.2
INSTÖ RÄNNA	FIBO07	12.0	1990-09-04	3.91
INSTÖ RÄNNA	FIBO07	13.0	1990-10-01	5.68
INSTÖ RÄNNA	FIBO07	13.0	1990-11-05	4.67
INSTÖ RÄNNA	FIBO07	13.0	1990-12-03	5.5
INSTÖ RÄNNA	FIBO07	12.0	1991-01-08	6.63
INSTÖ RÄNNA	FIBO07	13.0	1991-02-04	7.41
INSTÖ RÄNNA	FIBO07	13.0	1991-03-04	8.79
INSTÖ RÄNNA	FIBO07	13.0	1991-04-08	6.66
INSTÖ RÄNNA	FIBO07	12.0	1991-05-06	6.91
INSTÖ RÄNNA	FIBO07	10.0	1991-06-03	6.71
INSTÖ RÄNNA	FIBO07	10.0	1991-07-01	5.48
INSTÖ RÄNNA	FIBO07	10.0	1991-08-05	4.0
INSTÖ RÄNNA	FIBO07	10.0	1991-09-02	5.79
INSTÖ RÄNNA	FIBO07	10.0	1991-10-01	6.08
INSTÖ RÄNNA	FIBO07	12.0	1991-11-05	6.04
INSTÖ RÄNNA	FIBO07	10.0	1991-12-03	6.91
INSTÖ RÄNNA	FIBO07	10.0	1992-01-07	7.3
INSTÖ RÄNNA	FIBO07	10.0	1992-02-04	7.05
INSTÖ RÄNNA	FIBO07	10.0	1992-03-03	7.27
INSTÖ RÄNNA	FIBO07	10.0	1992-05-05	6.93
INSTÖ RÄNNA	FIBO07	10.0	1992-06-02	6.91
INSTÖ RÄNNA	FIBO07	10.0	1992-06-30	5.79
INSTÖ RÄNNA	FIBO07	10.0	1992-08-04	5.7
INSTÖ RÄNNA	FIBO07	10.0	1992-09-01	5.47
INSTÖ RÄNNA	FIBO07	10.0	1992-10-06	3.4
INSTÖ RÄNNA	FIBO07	10.0	1992-11-03	7.01
INSTÖ RÄNNA	FIBO07	10.0	1992-12-01	7.0
INSTÖ RÄNNA	FIBO07	10.0	1993-01-12	7.92
INSTÖ RÄNNA	FIBO07	10.0	1993-02-02	7.4
INSTÖ RÄNNA	FIBO07	10.0	1993-03-02	8.13
INSTÖ RÄNNA	FIBO07	10.0	1993-04-15	7.94
INSTÖ RÄNNA	FIBO07	10.0	1993-05-04	7.37
INSTÖ RÄNNA	FIBO07	12.0	1993-06-02	4.95
INSTÖ RÄNNA	FIBO07	10.0	1993-07-06	4.86
INSTÖ RÄNNA	FIBO07	10.0	1993-08-03	5.0
INSTÖ RÄNNA	FIBO07	10.0	1993-09-06	6.27
INSTÖ RÄNNA	FIBO07	10.0	1993-10-05	6.37
INSTÖ RÄNNA	FIBO07	10.0	1993-11-02	6.73
INSTÖ RÄNNA	FIBO07	10.0	1993-12-07	7.36
INSTÖ RÄNNA	FIBO07	10.0	1994-01-03	7.35
INSTÖ RÄNNA	FIBO07	10.0	1994-02-01	7.03
INSTÖ RÄNNA	FIBO07	10.0	1994-03-01	7.9
INSTÖ RÄNNA	FIBO07	10.0	1994-04-05	7.84
INSTÖ RÄNNA	FIBO07	10.0	1994-05-03	6.92
INSTÖ RÄNNA	FIBO07	10.0	1994-06-07	6.8
INSTÖ RÄNNA	FIBO07	10.0	1994-07-04	5.86
INSTÖ RÄNNA	FIBO07	10.0	1994-08-01	4.18
INSTÖ RÄNNA	FIBO07	10.0	1994-09-06	4.45
INSTÖ RÄNNA	FIBO07	12.0	1994-10-03	4.74
INSTÖ RÄNNA	FIBO07	12.0	1994-11-02	6.03
INSTÖ RÄNNA	FIBO07	12.0	1994-12-06	6.43
INSTÖ RÄNNA	FIBO07	12.0	1995-01-10	7.46
INSTÖ RÄNNA	FIBO07	12.0	1995-02-07	7.45
INSTÖ RÄNNA	FIBO07	12.0	1995-03-07	7.61
INSTÖ RÄNNA	FIBO07	12.0	1995-04-04	7.2
INSTÖ RÄNNA	FIBO07	10.0	1995-06-07	6.92
INSTÖ RÄNNA	FIBO07	10.0	1995-07-04	6.13
INSTÖ RÄNNA	FIBO07	10.0	1995-08-01	2.37
INSTÖ RÄNNA	FIBO07	10.0	1995-09-05	5.36
INSTÖ RÄNNA	FIBO07	12.0	1995-10-04	5.02
INSTÖ RÄNNA	FIBO07	10.0	1995-11-08	5.91
INSTÖ RÄNNA	FIBO07	10.0	1995-12-06	7.27
INSTÖ RÄNNA	FIBO07	12.0	1996-01-10	7.65
INSTÖ RÄNNA	FIBO07	10.0	1996-03-06	6.75
INSTÖ RÄNNA	FIBO07	12.0	1996-03-19	9.68
INSTÖ RÄNNA	FIBO07	12.0	1996-04-02	5.71
INSTÖ RÄNNA	FIBO07	13.0	1996-04-16	7.05
INSTÖ RÄNNA	FIBO07	12.0	1996-05-20	6.95
INSTÖ RÄNNA	FIBO07	12.0	1996-06-04	6.4
INSTÖ RÄNNA	FIBO07	12.0	1996-07-03	5.79
INSTÖ RÄNNA	FIBO07	10.0	1996-08-06	4.61
INSTÖ RÄNNA	FIBO07	10.0	1996-09-03	3.17
INSTÖ RÄNNA	FIBO07	10.0	1996-10-01	5.24
INSTÖ RÄNNA	FIBO07	12.0	1996-11-06	6.47
INSTÖ RÄNNA	FIBO07	12.0	1996-12-04	7.12
INSTÖ RÄNNA	FIBO07	12.0	1997-01-09	7.49
INSTÖ RÄNNA	FIBO07	12.0	1997-02-05	7.25
INSTÖ RÄNNA	FIBO07	12.0	1997-03-04	7.07
INSTÖ RÄNNA	FIBO07	12.0	1997-04-02	7.37
INSTÖ RÄNNA	FIBO07	12.0	1997-05-06	7.28
INSTÖ RÄNNA	FIBO07	10.0	1997-06-03	6.96
INSTÖ RÄNNA	FIBO07	12.0	1997-07-03	4.7
INSTÖ RÄNNA	FIBO07	12.0	1997-08-06	5.02
INSTÖ RÄNNA	FIBO07	12.0	1997-09-03	3.44
INSTÖ RÄNNA	FIBO07	12.0	1997-10-08	5.66
INSTÖ RÄNNA	FIBO07	12.0	1997-11-05	5.89
INSTÖ RÄNNA	FIBO07	12.0	1997-12-03	5.29
INSTÖ RÄNNA	FIBO07	12.0	1998-01-14	5.95
INSTÖ RÄNNA	FIBO07	12.0	1998-02-04	7.45
INSTÖ RÄNNA	FIBO07	12.0	1998-03-04	7.17
INSTÖ RÄNNA	FIBO07	12.0	1998-04-01	7.24
INSTÖ RÄNNA	FIBO07	12.0	1998-05-06	7.12
INSTÖ RÄNNA	FIBO07	12.0	1998-06-03	5.81
INSTÖ RÄNNA	FIBO07	12.0	1998-07-01	5.73
INSTÖ RÄNNA	FIBO07	12.0	1998-08-05	6.12
INSTÖ RÄNNA	FIBO07	12.0	1998-09-02	6.12
INSTÖ RÄNNA	FIBO07	12.0	1998-10-07	6.68
INSTÖ RÄNNA	FIBO07	12.0	1998-11-04	6.25
INSTÖ RÄNNA	FIBO07	12.0	1998-12-09	6.17
INSTÖ RÄNNA	FIBO07	12.0	1999-01-13	7.59
INSTÖ RÄNNA	FIBO07	12.0	1999-02-10	7.75
INSTÖ RÄNNA	FIBO07	13.0	1999-03-10	7.93
INSTÖ RÄNNA	FIBO07	13.0	1999-04-07	8.28
INSTÖ RÄNNA	FIBO07	12.0	1999-05-05	6.52
INSTÖ RÄNNA	FIBO07	12.0	1999-06-02	5.02
INSTÖ RÄNNA	FIBO07	13.0	1999-07-07	4.34
INSTÖ RÄNNA	FIBO07	13.0	1999-08-04	3.6
INSTÖ RÄNNA	FIBO07	13.0	1999-09-08	4.35
INSTÖ RÄNNA	FIBO07	13.0	1999-10-05	4.36
INSTÖ RÄNNA	FIBO07	13.0	1999-11-03	4.32
INSTÖ RÄNNA	FIBO07	12.0	1999-12-08	6.43
INSTÖ RÄNNA	FIBO07	12.0	2000-01-11	7.17
INSTÖ RÄNNA	FIBO07	13.0	2000-02-09	7.54
INSTÖ RÄNNA	FIBO07	12.0	2000-03-08	6.9
INSTÖ RÄNNA	FIBO07	12.0	2000-04-05	7.09
INSTÖ RÄNNA	FIBO07	12.0	2000-05-02	7.77
INSTÖ RÄNNA	FIBO07	12.0	2000-06-06	5.52
INSTÖ RÄNNA	FIBO07	12.0	2000-07-04	5.34
INSTÖ RÄNNA	FIBO07	12.0	2000-08-01	6.42
INSTÖ RÄNNA	FIBO07	12.0	2000-09-05	4.72
INSTÖ RÄNNA	FIBO07	12.0	2000-10-04	3.9
INSTÖ RÄNNA	FIBO07	11.0	2000-11-07	5.4
INSTÖ RÄNNA	FIBO07	12.0	2000-12-05	6.02
INSTÖ RÄNNA	FIBO07	13.0	2001-01-09	6.51
